file,meeting_title,year,bucket,use_case,description,evidence_joined,n_evidence,n_customer_quotes,n_voxel_quotes,has_customer_quote,min_quote_len,avg_quote_len
eeff5c72-c472-4c17-b4b5-f2c181e024b2.json,Foundry Harbor Manufacturing / Voxel Sync,2023,nonsafety,Assign and track follow-ups with Actions,Use the Actions workflow to manage accountability and completion of operational follow-ups discovered from video clips and data trends.,I wanted to walk you guys through this new Actions workflow that we released. | let's just put sort of revisit process for loading totes. | I could add you as a subscriber. | I could put a due date here. | and then you can mark it as complete.,5,0,5,False,28,46.2
eeff5c72-c472-4c17-b4b5-f2c181e024b2.json,Foundry Harbor Manufacturing / Voxel Sync,2023,nonsafety,Shift-based dashboards and gamification,"Build separate dashboards for first, second, and third shift across all events and cameras to compare performance and support a weekly/monthly rewards program.","Do you guys have any more progress on kind of breaking up a dashboard by shift? | So would you want something initially, just three boards with all of the events, all of the cameras for each shift? | we can include shifts, and this is a way to segment the data now. | Yes, that would be the idea, and we can kind of gamify it and find a reward system. Weekly, and then probably monthly.",4,2,2,True,65,94.2
f2575681-ad0f-4e62-bf7b-b9864ef724f1.json,Iron Flow Manufacturing + Voxel - Reconnect,2023,safety,Ergonomic risk detection for pallet handling and overexertions,Identify and flag unsafe pallet handling and overexertion/overreach movements to reduce their largest injury category in inbound operations.,"Half of our injuries are overexertions, effectively. | there's a proper way to pick up pallets and set them down in? | they just take that pallet and kind of chuck it, right? | Would you effectively record the safe way of doing it, and if it detects somebody's picked up a pallet and done it incorrectly, then that triggers a flag to where it gets recorded, or how are you able to implement any rules?",4,4,0,True,52,98.0
f2575681-ad0f-4e62-bf7b-b9864ef724f1.json,Iron Flow Manufacturing + Voxel - Reconnect,2023,safety,"PIT safety monitoring (no-stops, proximity, seatbelts)","Monitor forklift safety behaviors and hazards like no-stop violations, PIT-to-pedestrian and PIT-to-PIT proximity, and interest in seatbelt compliance to reduce severe equipment incidents.","And then the E is for equipment, because those are our least frequent but most severe injuries. | Guarantee you can see that every day. | Are you able to, you mentioned not wearing a seatbelt, right? Are you able to tell that as a flag?",3,3,0,True,37,76.7
f2575681-ad0f-4e62-bf7b-b9864ef724f1.json,Iron Flow Manufacturing + Voxel - Reconnect,2023,safety,Signage effectiveness and traffic control analytics,Use camera analytics to identify intersections needing controls and to evaluate the impact of the regulatory signage project across sites.,"Being able to look at it more holistically, whether that's PPE or, you know, regulatory and signage or anything like that, we're kind of chipping away at that piece to kind of make that impact same building to building. | So there's our continuation of our regulatory signage project once it rolls out. It's like, hey, you guys don't have to go look at it. Yeah, yeah, we can just pull this up and be like, huh.",2,2,0,True,189,204.0
f2575681-ad0f-4e62-bf7b-b9864ef724f1.json,Iron Flow Manufacturing + Voxel - Reconnect,2023,safety,Proactive near-miss detection and visibility,"Gain visibility into near misses and property damage events beyond self-reporting, shifting from reactive CCTV reviews to proactive detection.","Whether it's near miss or property damage, claims a lot of things that our AP partners are currently asking for. The near miss is the biggest one. We just, we only know what's been reported, right? And we don't have visibility to that. | We have instant reviews after every incident. We have serious instant reviews for very severe incidents, right? And part of that is always reviewing the CCTV, but it's limited, right? ... But like, to your point, it is always reactive.",2,2,0,True,235,235.0
f2575681-ad0f-4e62-bf7b-b9864ef724f1.json,Iron Flow Manufacturing + Voxel - Reconnect,2023,safety,Enterprise-wide safety visibility and hotspot identification,"Provide an enterprise view (e.g., heat maps, trends) to help a small central team oversee safety across 200+ distribution centers and varied platforms.","Yeah, typically when we roll projects out, you know, we might be able to, we might focus on one versus the other, but we have oversight over the entire enterprise. | I mean, for context, Joe, there's Rochelle, my counterparts, the two managers, and two analysts that handle all of the safety, field support, environmental regulatory, hazmat, and project rollouts for our 200-plus distribution centers. | So something like this would be very beneficial. | So I love the heat map functionality, at least for all the categories that we're able to set up.",4,4,0,True,48,135.5
f2575681-ad0f-4e62-bf7b-b9864ef724f1.json,Iron Flow Manufacturing + Voxel - Reconnect,2023,safety,Restricted-area and egress/asset obstruction monitoring,"Surface policy violations such as people entering no-pedestrian zones (e.g., stepping onto rollers) and blocking emergency exits or fire equipment.","Rochelle, this would be like 10 policy violations in a matter of 5 seconds. | There's definitely some things that we have a number of programs that this kind of almost is a solve for, right?",2,2,0,True,75,93.5
f2575681-ad0f-4e62-bf7b-b9864ef724f1.json,Iron Flow Manufacturing + Voxel - Reconnect,2023,nonsafety,Near-miss and property damage data for AP claims/investigations,Provide AP with objective data and clips on near misses and property damage beyond voluntary reports to support claims and investigations.,"Whether it's near miss or property damage, claims a lot of things that our AP partners are currently asking for. The near miss is the biggest one. We just, we only know what's been reported, right? And we don't have visibility to that. | We have instant reviews after every incident. We have serious instant reviews for very severe incidents, right? And part of that is always reviewing the CCTV, but it's limited, right? ... But like, to your point, it is always reactive.",2,2,0,True,235,235.0
f2575681-ad0f-4e62-bf7b-b9864ef724f1.json,Iron Flow Manufacturing + Voxel - Reconnect,2023,nonsafety,Monitor progress and impact of pilots/program changes,"Track and measure the effectiveness of new procedures, programs, or PPE pilots over time using markers and reports.","So, you had any clients that, you know, they have a distribution center, their teams are trying to roll out a... A new pilot, whether it's a procedure, program, PPE, et cetera, and they've used Voxel as a means to monitor the progress of that pilot as it's, you know, running.",1,1,0,True,276,276.0
f2575681-ad0f-4e62-bf7b-b9864ef724f1.json,Iron Flow Manufacturing + Voxel - Reconnect,2023,nonsafety,Data export/API integration for custom analytics,Pull raw data via exports or APIs to feed internal systems and customize reporting beyond the native platform.,"Are you – do you guys have functionality as far as setting up APIs with us for pulling, like, raw data if we want to spin it however we like? Or is it pretty much you guys grab it and put it on the platform when we're limited to? The reporting that's currently available, what you're planning to roll out? | API is massive in this space, so it's trying to figure out what makes sense and what does.",2,2,0,True,90,197.5
f2575681-ad0f-4e62-bf7b-b9864ef724f1.json,Iron Flow Manufacturing + Voxel - Reconnect,2023,nonsafety,Automated alerts/digests and assignment workflows,Automate follow-ups and deliver concise alerts or digests with action items to reduce time leaders spend searching dashboards.,"Are you able to auto-trigger, like, based on our rules, like, follow-ups? | we want to keep our leaders focused on the operation and making things safe and not sitting behind the computer all day. And so any ways that we would be able to trigger alerts, kind of concatenate them and send them out to give people action items rather than them searching the dashboard, you know, every week to try to find those pieces. | I could see this being, like, two or three full-time jobs just to look at all the opportunities that we have and then turning that into a project.",3,3,0,True,73,186.3
